Trnst ID,Settled Date,Description,Debit,Credit,Balance
89548293,2024-12-07T11:17:38Z,"Fazlul130,Order ID: 219204, Ref.: 219204",600,0,600
89556506,2024-12-07T11:41:58Z,"Sadin,Deposit to Sadin",200,0,200
89561057,2024-12-07T11:52:52Z,"Ruman890,Order ID: 219212, Ref.: 219212",500,0,500
89564860,2024-12-07T12:01:21Z,"Sohel32,Order ID: 219213, Ref.: 219213",490,0,490
89584010,2024-12-07T12:47:18Z,"MdTaijul,Order ID: 219218, Ref.: 219218",300,0,300
89592229,2024-12-07T13:07:17Z,"Sohail167,Order ID: 219214, Ref.: 219214",200,0,200
89605646,2024-12-07T13:41:38Z,"Habir42,Withdraw, Account No. 01780114219",0,610,0
89618794,2024-12-07T14:09:21Z,"Habir42,Deposit to Habir42",200,0,200
89643704,2024-12-07T14:46:37Z,"Akash321,Order ID: 219263, Ref.: 219263",200,0,200
89645003,2024-12-07T14:48:55Z,"Raju,Order ID: 219267, Ref.: 219267",300,0,300
89661050,2024-12-07T15:17:44Z,"MdShahin,Order ID: 219270, Ref.: 219270",310,0,310
89663304,2024-12-07T15:22:12Z,"Mdkabirhossain,Order ID: 219272, Ref.: 219272",200,0,200
89671915,2024-12-07T15:37:35Z,"MdShahin,Withdraw, Account No. 01307779572",0,1100,0
89680475,2024-12-07T15:51:52Z,"Shoriful321,Order ID: 219228, Ref.: 219228",200,0,200
89682819,2024-12-07T15:56:46Z,"Mahadi321,Order ID: 219284, Ref.: 219284",400,0,400
89685226,2024-12-07T16:01:54Z,"Akash3210,Withdraw, Account No. 01760038665",0,500,0
89707695,2024-12-07T16:52:46Z,"Sharif87,Order ID: 219293, Ref.: 219293",1000,0,1000
89717000,2024-12-07T17:13:21Z,"Suman68,Order ID: 219303, Ref.: 219303",500,0,500
89717582,2024-12-07T17:14:40Z,"Rhtr123,Order ID: 219304, Ref.: 219304",200,0,200
89725374,2024-12-07T17:30:58Z,"MdAbuTaher,Withdraw, Account No. 01814147044",0,500,0
89733993,2024-12-07T17:48:39Z,"Poritoshbd,Order ID: 219308, Ref.: 219308",300,0,300
89735753,2024-12-07T17:51:42Z,"MdAbuTaher,Order ID: 219309, Ref.: 219309",500,0,500
89767614,2024-12-07T18:59:26Z,"Mehedi297029,Order ID: 219315, Ref.: 219315",350,0,350
89779756,2024-12-07T19:30:04Z,"Betvorodemologin,Order ID: 219316, Ref.: 219316",200,0,200
89780707,2024-12-07T19:32:12Z,"Betvorodemologin,balance reverse",0,200,0
89783069,2024-12-07T19:37:46Z,"Thsagar,reverse form demo id BL82UBAN9O",200,0,200
89799591,2024-12-07T20:40:42Z,"mdsumonahmed2395,Order ID: 219318, Ref.: 219318",200,0,200
89808969,2024-12-07T21:37:04Z,"Lemon010,Order ID: 219320, Ref.: 219320",200,0,200
89840529,2024-12-08T01:10:10Z,"Betvorodemologin,Order ID: 219329, Ref.: 219329",1000,0,1000
89840762,2024-12-08T01:11:50Z,"Betvorodemologin,reverse form demo id BL85UCKWBZ",0,1000,0
89841356,2024-12-08T01:15:49Z,"Akash321,Order ID: 219331, Ref.: 219331",300,0,300
89843000,2024-12-08T01:25:05Z,"SabbIr496,reverse form demo id BL85UCKWBZ",1000,0,1000
89843849,2024-12-08T01:29:12Z,"Akash321,Order ID: 219333, Ref.: 219333",200,0,200
89854654,2024-12-08T02:16:31Z,"01776785397,Order ID: 219336, Ref.: 219336",200,0,200
89879373,2024-12-08T03:49:20Z,"Mdsakib0303,Order ID: 219345, Ref.: 219345",2200,0,2200
89890707,2024-12-08T04:22:15Z,"Mehedi297029,Order ID: 219347, Ref.: 219347",350,0,350
89896669,2024-12-08T04:39:11Z,"MdAbuTaher,WDR APPROVED, Account No. 01814147044",0,500,0
89896995,2024-12-08T04:40:06Z,"Mehedi297029,WDR APPROVED, Account No. 01767297029",0,1000,0
89898069,2024-12-08T04:43:34Z,"Raton57,Order ID: 219349, Ref.: 219349",200,0,200
89902232,2024-12-08T04:54:08Z,"Mdsakib0303,Order ID: 219351, Ref.: 219351",1600,0,1600
89911415,2024-12-08T05:19:52Z,"Surjorot24,Order ID: 219353, Ref.: 219353",2000,0,2000
89915552,2024-12-08T05:29:45Z,"Fozor,Order ID: 219356, Ref.: 219356",200,0,200
89926768,2024-12-08T05:52:37Z,"Mehedi297029,Order ID: 219371, Ref.: 219371",350,0,350
89931217,2024-12-08T06:04:11Z,"Mehedi297029,Order ID: 219375, Ref.: 219375",350,0,350
89951725,2024-12-08T06:47:48Z,"Daba7070,Order ID: 219385, Ref.: 219385",500,0,500
89961605,2024-12-08T07:09:40Z,"Akash321,Order ID: 219392, Ref.: 219392",200,0,200
89974013,2024-12-08T07:33:49Z,"Mehedi297029,Order ID: 219395, Ref.: 219395",350,0,350
89982512,2024-12-08T07:53:54Z,"Fozor,Order ID: 219399, Ref.: 219399",200,0,200
89989360,2024-12-08T08:09:33Z,"asif4545,Order ID: 219410, Ref.: 219410",200,0,200
90015731,2024-12-08T09:12:15Z,"Ifty000,Order ID: 219419, Ref.: 219419",200,0,200
90020182,2024-12-08T09:22:47Z,"Akash321,Order ID: 219421, Ref.: 219421",280,0,280
90040830,2024-12-08T10:14:48Z,"Asad6,Order ID: 219423, Ref.: 219423",600,0,600
90055670,2024-12-08T10:44:40Z,"Raj4055,Order ID: 219428, Ref.: 219428",240,0,240
90069702,2024-12-08T11:21:19Z,"Tarunray,Withdraw, Account No. 01725608877",0,1000,0
90070101,2024-12-08T11:22:12Z,"Ifty000,Withdraw, Account No. 01686403010",0,500,0
90095508,2024-12-08T12:18:18Z,"Akash321,Order ID: 219438, Ref.: 219438",200,0,200
90103478,2024-12-08T12:34:19Z,"asif4545,Order ID: 219439, Ref.: 219439",150,0,150
90105523,2024-12-08T12:36:54Z,"01776785397,Order ID: 219441, Ref.: 219441",200,0,200
90107208,2024-12-08T12:40:47Z,"01776785397,by mistake rev",0,10,0
90131040,2024-12-08T13:34:58Z,"Mehedi297029,Order ID: 219444, Ref.: 219444",350,0,350
90153665,2024-12-08T14:28:43Z,"Poritoshbd,Order ID: 219452, Ref.: 219452",200,0,200
90154247,2024-12-08T14:29:46Z,"Akash3210,loan",100,0,100
90156316,2024-12-08T14:33:54Z,"Anowar321,deposit with 5%",300,0,300
90167277,2024-12-08T14:59:28Z,"Anowar321,Withdraw from Anowar321",0,500,0
90167294,2024-12-08T14:59:32Z,"Anowar321,Withdraw from Anowar321",0,15,0
90168918,2024-12-08T15:02:45Z,"Raju,Order ID: 219456, Ref.: 219456",400,0,400
90170319,2024-12-08T15:05:40Z,"Raju3210,Raju3210",20,0,20
90179801,2024-12-08T15:26:08Z,"Sohel32,Order ID: 219461, Ref.: 219461",500,0,500
90187127,2024-12-08T15:43:20Z,"Habir42,Withdraw, Account No. 01780114219",0,500,0
90187301,2024-12-08T15:43:40Z,"Raju3210,Withdraw, Account No. 01760854822",0,500,0
90188248,2024-12-08T15:45:55Z,"Made12,Order ID: 219467, Ref.: 219467",200,0,200
90198758,2024-12-08T16:08:51Z,"Surjorot24,Order ID: 219469, Ref.: 219469",500,0,500
90202346,2024-12-08T16:16:43Z,"Marufbd,Order ID: 219470, Ref.: 219470",390,0,390
90203864,2024-12-08T16:19:45Z,"Mokshedulsr,Order ID: 219471, Ref.: 219471",250,0,250
90204995,2024-12-08T16:21:42Z,"del5454,Order ID: 219472, Ref.: 219472",490,0,490
90216212,2024-12-08T16:44:42Z,"Mokshedulsr,Order ID: 219484, Ref.: 219484",490,0,490
90218509,2024-12-08T16:49:21Z,"MdAnamulHoque,Order ID: 219468, Ref.: 219468",500,0,500
90219711,2024-12-08T16:51:58Z,"Marufbd,Withdraw, Account No. 01939331712",0,560,0
90229947,2024-12-08T17:13:49Z,"del5454,WDR APPROVED, Account No. 01918203092",0,1000,0
90242858,2024-12-08T17:36:06Z,"SabbIr496,Order ID: 219501, Ref.: 219501",700,0,700
90246919,2024-12-08T17:43:13Z,"Daba7070,Order ID: 219502, Ref.: 219502",500,0,500
90249559,2024-12-08T17:47:49Z,"Sujonlive,BL87VA6G2H - Deposit to Sujonlive",1000,0,1000
90257022,2024-12-08T18:03:59Z,"Daba7070,Order ID: 219503, Ref.: 219503",200,0,200
90272765,2024-12-08T18:50:28Z,"Lemon010,Order ID: 219506, Ref.: 219506",200,0,200
90285613,2024-12-08T19:30:08Z,"Mehedi297029,Order ID: 219511, Ref.: 219511",350,0,350
90289217,2024-12-08T19:41:28Z,"Mehedi297029,WDR APPROVED, Account No. 01767297029",0,2000,0
90289713,2024-12-08T19:43:07Z,"Mehedi297029,Order ID: 219512, Ref.: 219512",350,0,350
90290638,2024-12-08T19:46:30Z,"mhjuel,Order ID: 219513, Ref.: 219513",300,0,300
90299624,2024-12-08T20:18:39Z,"Mehedi297029,Order ID: 219516, Ref.: 219516",350,0,350
90305910,2024-12-08T20:48:08Z,"souravami1010,WDR APPROVED, Account No. 01794408887",0,500,0
90314979,2024-12-08T21:38:27Z,"Lemon010,Order ID: 219521, Ref.: 219521",300,0,300
90322081,2024-12-08T21:52:32Z,"Lemon010,WDR APPROVED, Account No. 01950597387",0,600,0
90326937,2024-12-08T22:19:56Z,"Thsagar,Order ID: 219522, Ref.: 219522",200,0,200
90336086,2024-12-08T23:23:35Z,"ANABIYA5866,Order ID: 219524, Ref.: 219524",900,0,900
90338236,2024-12-08T23:38:39Z,"ANABIYA5866,Order ID: 219525, Ref.: 219525",1000,0,1000
90340202,2024-12-08T23:58:41Z,"ANABIYA5866,WDR APPROVED, Account No. 01822942866",0,2225,0
90371553,2024-12-09T03:01:23Z,"Mehedi297029,Order ID: 219531, Ref.: 219531",350,0,350
90374529,2024-12-09T03:16:20Z,"Alamin211,Order ID: 219532, Ref.: 219532",200,0,200
90375934,2024-12-09T03:23:57Z,"khan2025,Order ID: 219533, Ref.: 219533",200,0,200
90378735,2024-12-09T03:35:50Z,"khan2025,WDR APPROVED, Account No. 01922333184",0,600,0
90384607,2024-12-09T04:02:32Z,"Betvorodemologin,Order ID: 219534, Ref.: 219534",200,0,200
90384605,2024-12-09T04:02:32Z,"Marufbd,Order ID: 219536, Ref.: 219536",290,0,290
90385139,2024-12-09T04:05:28Z,"Betvorodemologin,amount refund",0,200,0
90391286,2024-12-09T04:33:33Z,"Marufbd,Order ID: 219538, Ref.: 219538",200,0,200
90399787,2024-12-09T05:01:38Z,"khan2025,Order ID: 219539, Ref.: 219539",200,0,200
90415013,2024-12-09T05:42:49Z,"Doli24,Order ID: 219553, Ref.: 219553",200,0,200
90420914,2024-12-09T05:58:25Z,"Sohel9131,Order ID: 219555, Ref.: 219555",200,0,200
90421035,2024-12-09T05:58:46Z,"khan2025,Order ID: 219540, Ref.: 219540",200,0,200
90486579,2024-12-09T08:25:17Z,"Shahidu,Order ID: 219599, Ref.: 219599",200,0,200
90490832,2024-12-09T08:34:51Z,"Mmmm9,Deposit to Mmmm9",200,0,200
90495533,2024-12-09T08:45:01Z,"Shahidu,Order ID: 219645, Ref.: 219645",200,0,200
90500339,2024-12-09T08:56:07Z,"01857677664,Order ID: 219674, Ref.: 219674",1000,0,1000
90510435,2024-12-09T09:16:39Z,"Mkiron,Order ID: 219672, Ref.: 219672",200,0,200
90518664,2024-12-09T09:29:43Z,"MDsanaulislam,Order ID: 219699, Ref.: 219699",200,0,200
90519557,2024-12-09T09:32:05Z,"Ashik9900,Order ID: 219702, Ref.: 219702",200,0,200
90521471,2024-12-09T09:36:08Z,"Suman68,73GB7IMP  manully add",500,0,500
90524707,2024-12-09T09:43:22Z,"Sujonlive,Order ID: 219705, Ref.: 219705",500,0,500
90529338,2024-12-09T09:51:14Z,"Akash321,Order ID: 219707, Ref.: 219707",200,0,200
90537066,2024-12-09T10:06:51Z,"anik90,Order ID: 219710, Ref.: 219710",500,0,500
90541665,2024-12-09T10:15:38Z,"01857677664,Withdraw, Account No. 01857677664",0,2100,0
90541683,2024-12-09T10:15:42Z,"Akash321,Order ID: 219714, Ref.: 219714",200,0,200
90544242,2024-12-09T10:19:43Z,"Shahidu,Order ID: 219713, Ref.: 219713",200,0,200
90547438,2024-12-09T10:25:36Z,"Akash321,Order ID: 219718, Ref.: 219718",390,0,390
90556476,2024-12-09T10:41:40Z,"jony4444,BL90VU6UF8  Manully add payment",500,0,500
90557541,2024-12-09T10:43:35Z,"Tarunray,Withdraw, Account No. 01725608877",0,1000,0
90560347,2024-12-09T10:48:36Z,"Sujonlive,Withdraw, Account No. 01309309580",0,900,0
90565454,2024-12-09T10:58:44Z,"Daba7070,Order ID: 219731, Ref.: 219731",500,0,500
90565522,2024-12-09T10:58:56Z,"Raton57,Order ID: 219730, Ref.: 219730",400,0,400
90567697,2024-12-09T11:03:16Z,"Tarunray,Withdraw, Account No. 01725608877",0,1000,0
90596679,2024-12-09T11:51:11Z,"Mehedi297029,Order ID: 219738, Ref.: 219738",350,0,350
90597528,2024-12-09T11:53:38Z,"Anumiha,Order ID: 219742, Ref.: 219742",200,0,200
90598895,2024-12-09T11:57:03Z,"Suman68,Withdraw, Account No. 01303688368",0,3000,0
90599291,2024-12-09T11:57:48Z,"Mehedi297029,Deposit to Mehedi297029",18,0,18
90615277,2024-12-09T12:32:05Z,"Sohel32,Order ID: 219746, Ref.: 219746",490,0,490
90621566,2024-12-09T12:48:32Z,"anisrahman,Order ID: 219749, Ref.: 219749",500,0,500
90623480,2024-12-09T12:53:47Z,"Mehedi297029,Withdraw, Account No. 01767297029",0,500,0
90636738,2024-12-09T13:26:42Z,"Mehedi297029,Order ID: 219764, Ref.: 219764",350,0,350
90642993,2024-12-09T13:40:33Z,"Mehedi297029,Withdraw, Account No. 01767297029",0,600,0
90643262,2024-12-09T13:41:03Z,"khan2025,Withdraw, Account No. 01922333184",0,510,0
90647907,2024-12-09T13:50:09Z,"Dhalao,Order ID: 219770, Ref.: 219770",500,0,500
90684953,2024-12-09T15:06:38Z,"khan2025,Order ID: 219783, Ref.: 219783",200,0,200
90688689,2024-12-09T15:14:44Z,"khan2025,Order ID: 219786, Ref.: 219786",200,0,200
90691689,2024-12-09T15:21:59Z,"khan2025,Order ID: 219788, Ref.: 219788",300,0,300
90692526,2024-12-09T15:23:43Z,"Shajalal40,Order ID: 219787, Ref.: 219787",500,0,500
90694719,2024-12-09T15:28:22Z,"mdniyam,Order ID: 219789, Ref.: 219789",200,0,200
90697384,2024-12-09T15:34:09Z,"Mehedi297029,Order ID: 219794, Ref.: 219794",350,0,350
90699372,2024-12-09T15:38:44Z,"Mkiron,Order ID: 219795, Ref.: 219795",200,0,200
90701224,2024-12-09T15:43:03Z,"khan2025,WDR APPROVED, Account No. 01922333184",0,970,0
90701898,2024-12-09T15:44:25Z,"Shajalal40,WDR APPROVED, Account No. 01948636840",0,1000,0
90711209,2024-12-09T16:03:00Z,"Shajalal40,WDR APPROVED, Account No. 01948636840",0,2000,0
90712656,2024-12-09T16:05:20Z,"Mehedi297029,WDR APPROVED, Account No. 01767297029",0,700,0
90714018,2024-12-09T16:07:46Z,"Raju,Order ID: 219806, Ref.: 219806",500,0,500
90721090,2024-12-09T16:21:01Z,"mdniyam,Order ID: 219813, Ref.: 219813",200,0,200
90724023,2024-12-09T16:26:20Z,"Betvorodemologin,Order ID: 219812, Ref.: 219812",210,0,210
90724515,2024-12-09T16:27:24Z,"Betvorodemologin,DEMO ID REVERSE",0,210,0
90725122,2024-12-09T16:28:28Z,"Jakaria90,DEMO ID REVERSED AMOUNT ADDED IN CLIENT ID",210,0,210
90730816,2024-12-09T16:39:43Z,"Shahidu,Order ID: 219818, Ref.: 219818",200,0,200
90734654,2024-12-09T16:45:40Z,"khan2025,Order ID: 219821, Ref.: 219821",200,0,200
90736184,2024-12-09T16:48:18Z,"01944011335,Order ID: 219822, Ref.: 219822",200,0,200
90750131,2024-12-09T17:13:58Z,"khan2025,Order ID: 219825, Ref.: 219825",200,0,200
90752275,2024-12-09T17:18:01Z,"khan2025,Order ID: 219833, Ref.: 219833",500,0,500
90752612,2024-12-09T17:18:39Z,"Mehedi297029,Order ID: 219834, Ref.: 219834",350,0,350
90753970,2024-12-09T17:21:06Z,"01944011335,Withdraw, Account No. 01944011335",0,700,0
90758000,2024-12-09T17:29:03Z,"Suman68,Order ID: 219836, Ref.: 219836",1000,0,1000
90760465,2024-12-09T17:34:17Z,"Suman68,reverse extra bouns",0,50,0
90776954,2024-12-09T18:07:58Z,"Mehedi297029,Order ID: 219851, Ref.: 219851",550,0,550
90782542,2024-12-09T18:20:46Z,"Mehedi297029,WDR APPROVED, Account No. 01767297029",0,500,0
90821820,2024-12-09T20:45:42Z,"Sadia37,Order ID: 219861, Ref.: 219861",500,0,500
90856931,2024-12-10T01:47:54Z,"Monju788788,Order ID: 219878, Ref.: 219878",1000,0,1000
90866219,2024-12-10T02:27:47Z,"Habir42,Order ID: 219882, Ref.: 219882",200,0,200
90867183,2024-12-10T02:31:41Z,"Mehedi297029,Order ID: 219886, Ref.: 219886",245,0,245
90868591,2024-12-10T02:38:33Z,"Habir42,Order ID: 219888, Ref.: 219888",320,0,320
90890055,2024-12-10T04:03:45Z,"Habir42,WDR APPROVED, Account No. 01780114219",0,624,0
90890768,2024-12-10T04:06:10Z,"Shahidu,Order ID: 219857, Ref.: 219857",200,0,200
90894257,2024-12-10T04:17:40Z,"Shajalal40,Order ID: 219892, Ref.: 219892",500,0,500
90914385,2024-12-10T05:15:24Z,"khan2025,Order ID: 219896, Ref.: 219896",300,0,300
90925612,2024-12-10T05:42:32Z,"Mehedi297029,Order ID: 219902, Ref.: 219902",250,0,250
90954389,2024-12-10T06:39:48Z,"MdRashedmiah ,Order ID: 219918, Ref.: 219918",200,0,200
90968146,2024-12-10T07:10:54Z,"Asad332,Order ID: 219921, Ref.: 219921",700,0,700
90990116,2024-12-10T08:02:16Z,"Shajalal40,Order ID: 219933, Ref.: 219933",500,0,500
90993918,2024-12-10T08:11:15Z,"Sojoy001,Order ID: 219939, Ref.: 219939",300,0,300
91000796,2024-12-10T08:26:27Z,"khan2025,Order ID: 219944, Ref.: 219944",200,0,200
91001499,2024-12-10T08:28:04Z,"Rajibchasa,Order ID: 219945, Ref.: 219945",200,0,200
91002126,2024-12-10T08:29:30Z,"khan2025,Order ID: 219947, Ref.: 219947",200,0,200
91003686,2024-12-10T08:33:20Z,"khan2025,Order ID: 219949, Ref.: 219949",700,0,700
91009715,2024-12-10T08:46:00Z,"Tarunray,Order ID: 219953, Ref.: 219953",500,0,500
91015858,2024-12-10T08:56:41Z,"aliimran42,Order ID: 219955, Ref.: 219955",200,0,200
91027944,2024-12-10T09:27:03Z,"Tarunray,Order ID: 219958, Ref.: 219958",500,0,500
91030505,2024-12-10T09:33:45Z,"aliimran42,Withdraw, Account No. 01766897942",0,500,0
91037994,2024-12-10T09:52:28Z,"Shajalal40,Order ID: 219962, Ref.: 219962",500,0,500
91057442,2024-12-10T10:31:05Z,"Mdrohan,Deposit to Mdrohan",200,0,200
91068245,2024-12-10T10:49:27Z,"11Julhas,Order ID: 219978, Ref.: 219978",2000,0,2000
91068955,2024-12-10T10:50:53Z,"jewel1133,Order ID: 219979, Ref.: 219979",500,0,500
91071153,2024-12-10T10:55:07Z,"masud8080,Order ID: 219981, Ref.: 219981",1000,0,1000
91103653,2024-12-10T12:12:44Z,"jewel1133,Order ID: 219995, Ref.: 219995",500,0,500
91111057,2024-12-10T12:27:22Z,"Habir42,Order ID: 220004, Ref.: 220004",490,0,490
91118801,2024-12-10T12:43:00Z,"razu51500,Order ID: 220008, Ref.: 220008",200,0,200
91130803,2024-12-10T13:06:04Z,"Mdshohelrana,Order ID: 220015, Ref.: 220015",200,0,200
91134244,2024-12-10T13:12:34Z,"souravami1010,Order ID: 220017, Ref.: 220017",225,0,225
91134798,2024-12-10T13:13:50Z,"tariqsunny07,Order ID: 220018, Ref.: 220018",300,0,300
91135257,2024-12-10T13:14:54Z,"majaher,Deposit to majaher",200,0,200
91135864,2024-12-10T13:16:14Z,"Raj4055,Order ID: 220019, Ref.: 220019",200,0,200
91140946,2024-12-10T13:28:27Z,"Shopnil308,Order ID: 220027, Ref.: 220027",200,0,200
91141477,2024-12-10T13:29:45Z,"01794432460,Order ID: 220029, Ref.: 220029",200,0,200
91142197,2024-12-10T13:31:23Z,"Ran20,Order ID: 220030, Ref.: 220030",200,0,200
91142705,2024-12-10T13:32:51Z,"srejon22,Order ID: 220032, Ref.: 220032",480,0,480
91147233,2024-12-10T13:43:17Z,"srejon22,Withdraw, Account No. 01610202012",0,605,0
91147922,2024-12-10T13:44:56Z,"Nooralma,Order ID: 220034, Ref.: 220034",200,0,200
91154812,2024-12-10T13:58:55Z,"srejon22,Order ID: 220039, Ref.: 220039",560,0,560
91154914,2024-12-10T13:59:06Z,"AFZALFAKIR,Deposit to AFZALFAKIR",200,0,200
91155201,2024-12-10T13:59:51Z,"Mdshohelrana,Order ID: 220040, Ref.: 220040",250,0,250
91158977,2024-12-10T14:07:25Z,"srejon22,Withdraw, Account No. 01610202012",0,1458,0
91177503,2024-12-10T14:44:52Z,"Nmishu81,Order ID: 220067, Ref.: 220067",200,0,200
91179381,2024-12-10T14:47:39Z,"01794432460,Withdraw, Account No. 01794432460",0,1000,0
91183103,2024-12-10T14:54:00Z,"Mdshohelrana,Order ID: 220069, Ref.: 220069",500,0,500
91184114,2024-12-10T14:55:22Z,"Mdshohelrana,Extra amount  reverse",0,25,0
91185537,2024-12-10T14:57:50Z,"Sujonlive,BLA902EA71",1000,0,1000
91207227,2024-12-10T15:43:12Z,"Nooralma,Order ID: 220075, Ref.: 220075",200,0,200
91212638,2024-12-10T15:53:34Z,"tariqsunny07,WDR APPROVED, Account No. 01891991852",0,500,0
91221018,2024-12-10T16:08:13Z,"Mkiron,Order ID: 220084, Ref.: 220084",200,0,200
91224133,2024-12-10T16:13:52Z,"Shaju1111,Order ID: 220088, Ref.: 220088",500,0,500
91227107,2024-12-10T16:20:03Z,"sahinkam,Order ID: 220089, Ref.: 220089",200,0,200
91229829,2024-12-10T16:27:08Z,"Sohag1245,Order ID: 220093, Ref.: 220093",200,0,200
91230782,2024-12-10T16:29:59Z,"Shopnil308,Order ID: 220097, Ref.: 220097",350,0,350
91235419,2024-12-10T16:40:43Z,"Shopnil308,Withdraw, Account No. 01991687080",0,500,0
91236223,2024-12-10T16:42:49Z,"Betvorodemologin,Order ID: 220100, Ref.: 220100",500,0,500
91240686,2024-12-10T16:53:06Z,"Mithubd,Order ID: 220105, Ref.: 220105",200,0,200
91241653,2024-12-10T16:55:21Z,"Sharif87,Order ID: 220087, Ref.: 220087",2000,0,2000
91248045,2024-12-10T17:07:02Z,"litonxd,Order ID: 220108, Ref.: 220108",200,0,200
91255219,2024-12-10T17:21:51Z,"Mdalomjoy77,Order ID: 220109, Ref.: 220109",285,0,285
91274041,2024-12-10T18:00:42Z,"Shahidu,Order ID: 220120, Ref.: 220120",200,0,200
91275662,2024-12-10T18:03:25Z,"Habir42,Order ID: 220121, Ref.: 220121",340,0,340
91280131,2024-12-10T18:12:01Z,"Shahidu,",10,0,10
91285156,2024-12-10T18:24:36Z,"Raj4055,Order ID: 220126, Ref.: 220126",300,0,300
91285592,2024-12-10T18:25:24Z,"Sharif87,Deposit to Sharif87",5000,0,5000
91296500,2024-12-10T18:50:02Z,"litonxd,WDR APPROVED, Account No. 01710042129",0,500,0
91349389,2024-12-10T21:02:47Z,"sayedsarkar,Order ID: 220128, Ref.: 220128",500,0,500
91366686,2024-12-10T22:41:20Z,"ANABIYA5866,Order ID: 220137, Ref.: 220137",1000,0,1000
91369421,2024-12-10T23:04:52Z,"ANABIYA5866,Order ID: 220138, Ref.: 220138",1000,0,1000
91373826,2024-12-10T23:51:49Z,"ANABIYA5866,WDR APPROVED, Account No. 01822942866",0,2340,0
91400698,2024-12-11T02:34:22Z,"Shahidu,WDR APPROVED, Account No. 01928081623",0,500,0
91401429,2024-12-11T02:37:35Z,"Monju788788,Order ID: 220151, Ref.: 220151",1400,0,1400
91407379,2024-12-11T02:59:34Z,"Sajjad5681,Order ID: 220152, Ref.: 220152",8000,0,8000
91424580,2024-12-11T04:03:16Z,"Sajjad5681,WDR APPROVED, Account No. 01959175681",0,8000,0
91440440,2024-12-11T04:55:08Z,"srejon22,Order ID: 220172, Ref.: 220172",800,0,800
91441918,2024-12-11T04:59:48Z,"bappi1212,Order ID: 220177, Ref.: 220177",3970,0,3970
91447679,2024-12-11T05:14:29Z,"Mmmm9,Order ID: 220173, Ref.: 220173",300,0,300
91452766,2024-12-11T05:30:16Z,"Monirmia,Order ID: 220186, Ref.: 220186",200,0,200
91504129,2024-12-11T07:25:58Z,"Shahidu,Order ID: 220199, Ref.: 220199",200,0,200
91511754,2024-12-11T07:45:21Z,"Marufbd,Order ID: 220205, Ref.: 220205",500,0,500
91525536,2024-12-11T08:21:46Z,"imon420,Order ID: 220212, Ref.: 220212",200,0,200
91533443,2024-12-11T08:36:19Z,"khan2025,Order ID: 220216, Ref.: 220216",200,0,200
91536983,2024-12-11T08:44:14Z,"Monju788788,Order ID: 220218, Ref.: 220218",1000,0,1000
91538061,2024-12-11T08:46:07Z,"mdkawosr1177,mdkawosr1177   by mistale add demo Id (73GHG545)",500,0,500
91538778,2024-12-11T08:47:12Z,"Mdrohan,Deposit to Mdrohan",190,0,190
91543893,2024-12-11T08:58:00Z,"Marufbd,Order ID: 220223, Ref.: 220223",490,0,490
91548192,2024-12-11T09:07:05Z,"khan2025,Withdraw, Account No. 01922333184",0,820,0
91553400,2024-12-11T09:16:32Z,"khan2025,Order ID: 220230, Ref.: 220230",200,0,200
91554571,2024-12-11T09:19:16Z,"khan2025,Order ID: 220231, Ref.: 220231",200,0,200
91557370,2024-12-11T09:25:47Z,"Marufbd,Withdraw, Account No. 01939331712",0,500,0
91557707,2024-12-11T09:26:32Z,"Alhaz,Order ID: 220221, Ref.: 220221",200,0,200
91558867,2024-12-11T09:29:20Z,"khan2025,Withdraw, Account No. 01922333184",0,550,0
91561029,2024-12-11T09:34:37Z,"sabous2000,Order ID: 220236, Ref.: 220236",1500,0,1500
91567093,2024-12-11T09:46:14Z,"Marufbd,Withdraw, Account No. 01939331712",0,500,0
91567305,2024-12-11T09:46:38Z,"Alhaz,Withdraw, Account No. 01712225778",0,500,0
91568381,2024-12-11T09:49:07Z,"Sohel32,Order ID: 220244, Ref.: 220244",490,0,490
91569684,2024-12-11T09:52:01Z,"Shahidu,Order ID: 220245, Ref.: 220245",200,0,200
91571959,2024-12-11T09:57:09Z,"Abrazzak1012,Deposit to Abrazzak1012",1000,0,1000
91574120,2024-12-11T10:02:57Z,"Alhaz,Order ID: 220247, Ref.: 220247",200,0,200
